temperature_K,log10_T,q_env,A1,A2,A3,A1_minus_photosphere,A2_minus_photosphere,A3_minus_photosphere,phi1_rad,phi2_rad,phi3_rad,delta_phi1_rad,delta_phi2_rad,delta_phi3_rad,A1_photosphere,A2_photosphere,A3_photosphere,phi1_photosphere_rad,phi2_photosphere_rad,phi3_photosphere_rad
11848.7433679,4.07367229319,0.999993709903,0.0193328007489,0.0026948547569,0.000282142490795,0.0074275550672,0.00162428526495,0.000171322622248,2.65033673375,3.31534630548,4.41586950738,1.31336925139,0.931935777495,7.13100006941,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
12005.8153549,4.07939165978,0.999993515677,0.0203308851588,0.00275792577661,0.000288147786238,0.0084256394771,0.00168735628467,0.000177327917691,2.67030199247,3.31845563959,4.42643871111,1.33333451011,0.935045111601,7.14156927314,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
12176.0114102,4.08550504641,0.999993301196,0.0214170891472,0.00282470515182,0.000294710026564,0.00951184346552,0.00175413565987,0.000183890158017,2.68811576975,3.32096588332,4.43564396653,1.35114828739,0.93755535533,7.15077452856,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
12361.6888137,4.09207780671,0.999993064346,0.0225937831653,0.00289555397637,0.000301676659758,0.0106885374836,0.00182498448442,0.000190856791211,2.70354544663,3.32273591782,4.44387802869,1.36657796427,0.939325389829,7.15900859071,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
12566.0512555,4.09919882682,0.999992802797,0.0238627410791,0.00296982085909,0.000308874526311,0.0119574953975,0.00189925136714,0.000198054657763,2.71637405505,3.32360501546,4.45169136725,1.37940657268,0.940194487475,7.16682192927,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
12793.6013098,4.10699281256,0.999992513971,0.0252243930836,0.00304708447299,0.000316501172103,0.013319147402,0.00197651498105,0.000205681303556,2.72638201432,3.32341333957,4.45723920093,1.38941453196,0.940002811581,7.17236976296,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
13050.9796558,4.11564311268,0.999992195024,0.0266792783522,0.00312814588041,0.000324427445783,0.0147740326705,0.00205757638847,0.000213607577236,2.73337412436,3.32193804203,4.46080482447,1.396406642,0.938527514042,7.1759353865,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
13348.4187267,4.12542982158,0.999991842816,0.028227659334,0.00321155997901,0.000332432111457,0.0163224136524,0.00214099048706,0.00022161224291,2.73715408013,3.31902949571,4.46336109123,1.40018659776,0.935618967719,7.17849165325,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
13702.6003042,4.13680298983,0.999991453876,0.0298680056595,0.00329724766819,0.000340674153695,0.0179627599779,0.00222667817625,0.000229854285147,2.73749933329,3.31451401252,4.4625894055,1.40053185093,0.931103484536,7.17771996753,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
14142.3915082,4.15052285578,0.999991024374,0.0315976726578,0.00338363012982,0.000349083545558,0.0196924269761,0.00231306063787,0.000238263677011,2.73418570157,3.30849228128,4.46083683596,1.39721821921,0.925081753291,7.17596739799,0.0119052456817,0.00107056949194,0.000110819868547,1.33696748236,2.38341052799,9.85124005233
